payment_id,case_id,pay_month,amount,method,adjustment
P-109497,C-31608,2025-08,562.28,Transfer,N
P-107430,C-31259,2025-08,672.77,Card,Y
P-102091,C-30354,2025-10,925.65,Transfer,N
P-113391,C-32271,2025-11,730.64,Transfer,N
P-120203,C-33430,2025-11,833.97,Transfer,N
P-103721,C-30629,2025-12,979.17,Card,Y
P-113045,C-32213,2025-08,919.78,Card,N
P-114094,C-32391,2025-07,507.14,Card,N
P-119563,C-33324,2025-07,1181.99,Transfer,N
P-117296,C-32934,2025-07,933.18,Card,N
P-103204,C-30542,2025-08,489.31,Transfer,Y
P-112082,C-32047,2025-11,457.63,Card,N
P-115145,C-32569,2025-10,781.72,Transfer,N
P-103469,C-30586,2025-09,440.53,Card,N
P-114990,C-32543,2025-09,458.35,Card,N
P-102191,C-30371,2025-08,670.27,Transfer,N
P-112251,C-32075,2025-11,486.1,Card,N
P-102733,C-30463,2025-11,495.76,Transfer,N
P-108652,C-31465,2025-07,1131.35,Transfer,N
P-105524,C-30935,2025-12,583.17,Card,Y
P-119964,C-33391,2025-07,1236.81,Transfer,Y
P-116356,C-32772,2025-11,691.02,Transfer,Y
P-103015,C-30510,2025-11,679.05,Transfer,N
P-107815,C-31323,2025-09,375.71,Transfer,N
P-122654,C-33845,2025-11,1182.0,Transfer,N
P-110012,C-31694,2025-08,863.65,Card,N
P-119804,C-33364,2025-08,850.18,Transfer,N
P-114469,C-32455,2025-07,842.99,Transfer,N
P-100580,C-30099,2025-08,501.83,Transfer,N
P-106633,C-31125,2025-07,1447.86,Transfer,N
P-105238,C-30887,2025-12,1315.99,Transfer,N
P-103251,C-30550,2025-07,726.55,Transfer,Y
P-100048,C-30008,2025-07,1004.68,Transfer,N
P-103209,C-30543,2025-07,1278.44,Transfer,N
P-118559,C-33149,2025-12,572.91,Transfer,Y
P-110010,C-31693,2025-12,826.66,Card,N
P-108425,C-31426,2025-07,993.86,Transfer,Y
P-109874,C-31671,2025-08,741.5,Transfer,N
P-121302,C-33617,2025-10,488.51,Transfer,N
P-101833,C-30310,2025-11,784.38,Transfer,N
P-124377,C-34136,2025-09,318.08,Card,N
P-114367,C-32437,2025-09,763.96,Card,N
P-105277,C-30894,2025-12,773.02,Transfer,N
P-102464,C-30416,2025-11,874.63,Transfer,Y
P-123509,C-33988,2025-12,752.3,Transfer,Y
P-112460,C-32112,2025-07,1140.77,Card,N
P-122947,C-33894,2025-10,658.35,Transfer,Y
P-107861,C-31331,2025-08,741.24,Card,N
P-101259,C-30213,2025-09,809.43,Transfer,Y
P-122128,C-33757,2025-08,521.96,Card,N
P-102012,C-30341,2025-09,830.59,Transfer,N
P-109919,C-31678,2025-11,776.58,Transfer,N
P-103614,C-30611,2025-08,904.42,Card,N
P-115480,C-32626,2025-09,656.44,Transfer,N
P-119402,C-33297,2025-08,736.1,Card,N
P-117628,C-32991,2025-07,900.17,Transfer,N
P-105392,C-30913,2025-12,792.9,Transfer,N
P-112162,C-32060,2025-12,496.36,Transfer,N
P-113781,C-32338,2025-07,747.21,Card,N
P-108440,C-31428,2025-10,998.23,Card,N
P-110615,C-31796,2025-10,603.05,Transfer,N
P-105907,C-31002,2025-09,627.72,Card,N
P-122871,C-33881,2025-12,1085.37,Transfer,N
P-104337,C-30734,2025-11,1154.93,Transfer,N
P-124428,C-34144,2025-12,1048.55,Transfer,N
P-122723,C-33857,2025-08,755.31,Transfer,N
P-124185,C-34103,2025-12,318.54,Transfer,N
P-118599,C-33157,2025-07,566.74,Transfer,Y
P-107647,C-31295,2025-09,664.37,Transfer,Y
P-101105,C-30187,2025-11,1162.46,Transfer,N
P-111119,C-31881,2025-10,928.38,Transfer,Y
P-115427,C-32617,2025-08,536.82,Transfer,N
P-119303,C-33278,2025-12,666.71,Transfer,N
P-106087,C-31032,2025-09,757.25,Card,N
P-100790,C-30134,2025-08,1057.54,Transfer,N
P-113767,C-32335,2025-09,478.81,Transfer,N
P-100767,C-30130,2025-09,472.52,Transfer,N
P-102190,C-30371,2025-07,672.06,Transfer,N
P-117901,C-33037,2025-07,679.41,Transfer,N
P-110005,C-31693,2025-07,741.2,Transfer,N
P-102259,C-30382,2025-10,495.36,Transfer,Y
P-104133,C-30699,2025-11,595.94,Card,N
P-120740,C-33521,2025-11,1035.24,Transfer,N
P-105450,C-30923,2025-10,324.18,Transfer,N
P-117490,C-32967,2025-11,786.08,Transfer,N
P-118208,C-33088,2025-11,559.43,Card,N
P-114957,C-32537,2025-10,1215.6,Transfer,N
P-109061,C-31533,2025-07,576.61,Transfer,N
P-119047,C-33234,2025-12,1710.73,Transfer,N
P-110229,C-31730,2025-12,875.77,Transfer,N
P-106916,C-31172,2025-08,491.61,Transfer,N
P-100322,C-30054,2025-10,1167.09,Transfer,N
P-111525,C-31951,2025-09,636.11,Card,N
P-108784,C-31486,2025-12,1437.66,Transfer,N
P-114437,C-32449,2025-11,1031.61,Transfer,Y
P-109482,C-31605,2025-11,873.77,Transfer,N
P-116361,C-32774,2025-07,720.46,Transfer,Y
P-110109,C-31710,2025-12,987.67,Card,Y
P-115919,C-32699,2025-12,926.42,Transfer,N
P-113023,C-32209,2025-10,772.2,Transfer,N
P-121553,C-33659,2025-12,1143.45,Transfer,N
P-108960,C-31516,2025-08,573.59,Transfer,N
P-112205,C-32068,2025-07,404.58,Transfer,N
P-120077,C-33409,2025-11,1255.3,Transfer,Y
P-121202,C-33600,2025-10,568.74,Transfer,N
P-122937,C-33892,2025-12,833.57,Transfer,N
P-101722,C-30292,2025-07,1136.34,Card,N
P-121269,C-33611,2025-11,848.55,Transfer,N
P-112720,C-32157,2025-07,1005.05,Transfer,N
P-114752,C-32503,2025-09,975.19,Transfer,N
P-106141,C-31041,2025-09,555.4,Transfer,N
P-103633,C-30614,2025-09,946.32,Transfer,N
P-116511,C-32799,2025-11,611.25,Transfer,Y
P-101113,C-30189,2025-07,1107.57,Transfer,N
P-100685,C-30116,2025-11,900.44,Card,N
P-112307,C-32085,2025-07,885.06,Transfer,N
P-124348,C-34131,2025-10,1015.99,Transfer,N
P-116533,C-32803,2025-09,804.3,Card,N
P-102875,C-30487,2025-09,883.14,Transfer,N
P-109694,C-31641,2025-08,564.83,Transfer,Y
P-116433,C-32786,2025-10,524.82,Transfer,N
P-119947,C-33388,2025-08,1004.04,Card,N
P-107730,C-31309,2025-08,828.35,Transfer,Y
P-107161,C-31213,2025-07,937.09,Transfer,N
P-120833,C-33537,2025-11,750.75,Transfer,N
P-109317,C-31577,2025-09,1055.22,Transfer,N
P-118553,C-33148,2025-12,522.26,Transfer,N
P-114181,C-32406,2025-09,883.55,Transfer,N
P-118310,C-33107,2025-09,577.62,Transfer,N
P-124651,C-34182,2025-10,638.82,Card,N
P-123526,C-33992,2025-07,853.16,Transfer,N
P-104379,C-30741,2025-11,894.14,Transfer,N
P-102129,C-30360,2025-12,439.42,Transfer,N
P-123967,C-34066,2025-08,412.73,Transfer,N
P-104170,C-30705,2025-12,670.45,Transfer,N
P-122175,C-33765,2025-07,756.06,Card,N
P-109736,C-31648,2025-08,928.23,Transfer,N
P-110220,C-31729,2025-09,732.72,Card,Y
P-112593,C-32134,2025-09,646.14,Transfer,N
P-102133,C-30361,2025-10,621.01,Transfer,N
P-104740,C-30803,2025-10,389.6,Transfer,N
P-111806,C-32000,2025-08,783.13,Transfer,N
P-113834,C-32346,2025-12,514.89,Transfer,N
P-116052,C-32722,2025-08,537.01,Card,N
P-109056,C-31532,2025-08,953.39,Transfer,N
P-107723,C-31308,2025-07,666.75,Transfer,N
P-118560,C-33150,2025-07,768.62,Transfer,N
P-103167,C-30536,2025-07,989.0,Transfer,Y
P-123661,C-34015,2025-08,512.82,Transfer,N
P-107964,C-31348,2025-08,1000.22,Transfer,Y
P-115827,C-32684,2025-10,608.22,Transfer,Y
P-103628,C-30613,2025-10,1268.92,Transfer,N
P-100226,C-30038,2025-10,765.62,Transfer,Y
P-103121,C-30528,2025-09,456.54,Transfer,N
P-108662,C-31466,2025-11,703.83,Transfer,N
P-112790,C-32169,2025-09,810.44,Card,N
P-114936,C-32534,2025-07,497.41,Card,Y
P-123046,C-33911,2025-07,603.6,Transfer,Y
P-121642,C-33674,2025-11,873.07,Transfer,N
P-106092,C-31033,2025-08,676.8,Transfer,N
P-117047,C-32891,2025-11,660.08,Transfer,N
P-120354,C-33455,2025-12,896.92,Transfer,N
P-118232,C-33092,2025-11,734.89,Transfer,N
P-123024,C-33907,2025-09,520.93,Transfer,N
P-104291,C-30727,2025-07,676.59,Transfer,N
P-107288,C-31235,2025-11,1023.26,Card,N
P-111340,C-31919,2025-10,590.18,Transfer,N
P-121716,C-33687,2025-12,900.01,Transfer,N
P-124681,C-34187,2025-10,991.55,Transfer,N
P-111494,C-31946,2025-08,809.18,Transfer,N
P-113768,C-32335,2025-10,464.31,Transfer,N
P-123658,C-34014,2025-11,932.66,Card,N
P-114436,C-32449,2025-10,1045.59,Card,Y
P-119438,C-33303,2025-08,643.36,Transfer,N
P-117953,C-33046,2025-08,481.24,Transfer,N
P-113741,C-32331,2025-07,831.51,Transfer,N
P-114024,C-32379,2025-09,757.52,Transfer,N
P-105028,C-30852,2025-07,751.18,Transfer,N
P-117580,C-32982,2025-11,697.19,Card,N
P-119638,C-33336,2025-10,1239.02,Transfer,N
P-119745,C-33354,2025-09,492.44,Transfer,N
P-118576,C-33153,2025-08,751.99,Transfer,N
P-110647,C-31801,2025-12,431.59,Card,N
P-110534,C-31782,2025-09,669.95,Card,N
P-116573,C-32810,2025-07,772.84,Card,N
P-102874,C-30487,2025-08,890.33,Transfer,N
P-110917,C-31847,2025-07,1230.28,Card,N
P-103011,C-30510,2025-07,731.1,Card,N
P-124466,C-34151,2025-08,747.09,Transfer,N
P-112467,C-32113,2025-08,1276.24,Card,Y
P-121493,C-33649,2025-12,776.14,Transfer,N
P-105228,C-30886,2025-07,415.02,Transfer,N
P-116382,C-32777,2025-10,765.36,Card,N
P-109220,C-31560,2025-10,474.24,Transfer,N
P-115872,C-32692,2025-07,1090.47,Transfer,N
P-115590,C-32645,2025-07,718.38,Transfer,Y
P-120559,C-33490,2025-07,1221.22,Transfer,N
P-114608,C-32478,2025-11,491.55,Transfer,N
P-104285,C-30726,2025-07,640.76,Transfer,Y
P-117497,C-32968,2025-12,809.64,Transfer,Y
P-111815,C-32002,2025-08,523.59,Transfer,N
P-114742,C-32501,2025-11,731.14,Transfer,N
P-110342,C-31749,2025-12,1481.26,Transfer,N
P-104578,C-30775,2025-12,704.98,Transfer,N
P-102764,C-30468,2025-12,705.93,Transfer,N
P-116169,C-32741,2025-10,927.51,Transfer,N
P-115664,C-32657,2025-09,805.24,Card,N
P-102179,C-30369,2025-08,841.21,Transfer,N
P-120529,C-33485,2025-07,639.61,Transfer,N
P-107770,C-31315,2025-12,1028.07,Card,N
P-120619,C-33500,2025-10,427.16,Transfer,N
P-109539,C-31615,2025-08,910.96,Card,N
P-107679,C-31300,2025-11,459.76,Card,N
P-115277,C-32592,2025-08,863.87,Transfer,N
P-109442,C-31598,2025-08,1549.78,Transfer,N
P-106419,C-31088,2025-09,813.0,Transfer,N
P-116350,C-32771,2025-11,825.03,Transfer,N
P-112897,C-32186,2025-11,1053.17,Transfer,N
P-106094,C-31033,2025-10,685.08,Card,N
P-108710,C-31474,2025-10,756.72,Transfer,N
P-118070,C-33065,2025-11,866.43,Card,N
P-100237,C-30040,2025-09,898.7,Transfer,N
P-114453,C-32452,2025-09,1279.18,Transfer,Y
P-116401,C-32780,2025-11,486.89,Transfer,N
P-115242,C-32586,2025-09,654.78,Transfer,Y
P-105625,C-30953,2025-07,790.63,Card,N
P-107069,C-31197,2025-11,669.62,Transfer,N
P-114387,C-32440,2025-11,584.03,Card,N
P-123235,C-33943,2025-08,1020.25,Transfer,N
P-108458,C-31431,2025-10,902.69,Transfer,N
P-116541,C-32804,2025-11,1327.34,Card,N
P-111141,C-31885,2025-08,1383.17,Transfer,N
P-123269,C-33948,2025-12,482.52,Transfer,Y
P-104540,C-30769,2025-10,447.02,Transfer,N
P-110291,C-31741,2025-08,781.49,Transfer,N
P-106723,C-31140,2025-07,479.84,Transfer,N
P-104675,C-30792,2025-09,1419.48,Transfer,N
P-112594,C-32134,2025-10,696.56,Card,N
P-119336,C-33285,2025-08,636.12,Card,N
P-110908,C-31845,2025-10,496.74,Card,N
P-124472,C-34152,2025-08,449.5,Transfer,N
P-105548,C-30939,2025-12,1455.26,Transfer,N
P-100771,C-30131,2025-07,898.26,Transfer,N
P-119722,C-33350,2025-10,845.27,Transfer,N
P-101675,C-30284,2025-08,528.58,Transfer,Y
P-120765,C-33525,2025-12,765.51,Transfer,N
P-123045,C-33910,2025-12,1241.41,Transfer,N
P-121880,C-33715,2025-10,674.09,Transfer,N
P-102041,C-30346,2025-08,583.32,Card,Y
P-103281,C-30555,2025-07,474.25,Card,Y
P-109018,C-31525,2025-12,1011.22,Transfer,N
P-111197,C-31895,2025-07,621.44,Transfer,N
P-102289,C-30387,2025-10,1147.44,Transfer,N
P-104450,C-30754,2025-10,701.63,Card,N
P-109053,C-31531,2025-11,686.29,Card,N
P-111830,C-32004,2025-11,703.37,Transfer,Y
P-108820,C-31492,2025-12,900.88,Transfer,N
P-118050,C-33062,2025-09,1021.41,Card,N
P-115191,C-32577,2025-12,460.77,Transfer,N
P-107475,C-31266,2025-11,1089.9,Transfer,N
P-103071,C-30520,2025-07,1319.59,Transfer,N
P-121836,C-33707,2025-12,1093.4,Card,N
P-101109,C-30188,2025-09,567.7,Transfer,N
P-106653,C-31128,2025-09,797.76,Transfer,N
P-100185,C-30031,2025-11,1255.07,Transfer,N
P-109406,C-31592,2025-08,726.7,Transfer,N
P-112208,C-32068,2025-10,406.95,Transfer,N
P-122632,C-33842,2025-07,853.6,Transfer,Y
P-100978,C-30165,2025-10,494.72,Transfer,Y
P-111452,C-31939,2025-07,397.92,Transfer,Y
P-118016,C-33056,2025-11,1808.42,Transfer,N
P-119856,C-33373,2025-07,1043.45,Transfer,N
P-105226,C-30885,2025-11,487.92,Card,N
P-122651,C-33845,2025-08,1154.51,Transfer,N
P-113125,C-32227,2025-08,837.07,Transfer,Y
P-100691,C-30117,2025-11,549.75,Transfer,N
P-105796,C-30983,2025-11,561.43,Transfer,Y
P-119030,C-33232,2025-07,920.64,Transfer,N
P-123876,C-34051,2025-07,532.96,Transfer,N
P-100116,C-30020,2025-08,979.89,Card,N
P-101116,C-30189,2025-10,1122.82,Transfer,N
P-100918,C-30155,2025-10,923.5,Transfer,N
P-118636,C-33164,2025-11,489.6,Transfer,N
P-107623,C-31291,2025-09,538.41,Transfer,N
P-109290,C-31572,2025-12,822.2,Transfer,Y
P-121249,C-33608,2025-09,1264.1,Transfer,Y
P-121824,C-33705,2025-12,1271.37,Transfer,N
P-114772,C-32506,2025-11,516.63,Card,Y
P-123375,C-33966,2025-10,408.11,Transfer,N
P-113227,C-32244,2025-09,695.11,Transfer,Y
P-111522,C-31950,2025-12,1305.23,Card,N
P-122299,C-33785,2025-11,779.52,Transfer,N
P-123923,C-34058,2025-12,1036.26,Card,N
P-104601,C-30779,2025-11,640.43,Card,N
P-109759,C-31652,2025-07,717.9,Transfer,Y
P-113413,C-32275,2025-09,688.22,Transfer,N
P-121729,C-33690,2025-07,823.08,Transfer,N
P-112984,C-32202,2025-12,1081.16,Card,Y
P-100793,C-30134,2025-11,863.47,Transfer,N
P-101206,C-30204,2025-10,879.59,Transfer,N
P-112553,C-32128,2025-07,846.08,Card,N
P-119916,C-33383,2025-07,1641.69,Transfer,N
P-105549,C-30940,2025-07,378.44,Transfer,N
P-102306,C-30390,2025-09,764.83,Transfer,N
P-107785,C-31318,2025-09,709.44,Transfer,N
P-121356,C-33626,2025-10,890.82,Transfer,Y
P-110920,C-31847,2025-10,1326.54,Transfer,N
P-105859,C-30994,2025-09,516.67,Card,N
P-100050,C-30008,2025-09,1322.99,Transfer,N
P-110489,C-31774,2025-12,667.5,Transfer,N
P-115954,C-32705,2025-11,648.88,Transfer,N
P-114896,C-32527,2025-09,646.21,Card,N
P-102780,C-30471,2025-10,933.31,Transfer,Y
P-109647,C-31633,2025-09,869.89,Transfer,N
P-111523,C-31951,2025-07,796.43,Card,N
P-116782,C-32846,2025-08,689.73,Card,N
P-115071,C-32557,2025-09,918.2,Transfer,N
P-105242,C-30888,2025-10,509.4,Card,N
P-114319,C-32429,2025-09,811.21,Card,Y
P-121913,C-33721,2025-09,594.8,Transfer,N
P-123563,C-33998,2025-08,682.95,Transfer,N
P-122234,C-33774,2025-12,713.66,Transfer,Y
P-123845,C-34045,2025-12,718.13,Card,N
P-109567,C-31620,2025-08,715.11,Transfer,N
P-122021,C-33739,2025-09,841.66,Card,Y
P-117812,C-33022,2025-10,681.24,Transfer,N
P-123206,C-33938,2025-10,1245.39,Transfer,N
P-114112,C-32394,2025-07,741.22,Card,Y
P-103043,C-30515,2025-09,786.16,Transfer,Y
P-113534,C-32295,2025-10,1031.61,Transfer,N
P-119428,C-33301,2025-10,1067.96,Transfer,N
P-116405,C-32781,2025-09,1379.59,Card,N
P-120536,C-33486,2025-08,1185.33,Transfer,N
P-108977,C-31519,2025-07,1106.6,Transfer,N
P-110141,C-31716,2025-08,695.08,Transfer,N
P-101013,C-30171,2025-11,527.97,Transfer,N
P-100976,C-30165,2025-08,509.98,Transfer,Y
P-106010,C-31019,2025-10,503.67,Transfer,N
P-101307,C-30221,2025-09,1326.25,Card,N
P-106656,C-31128,2025-12,760.39,Transfer,N
P-124562,C-34167,2025-11,681.47,Transfer,N
P-112055,C-32043,2025-08,484.21,Transfer,N
P-119604,C-33330,2025-12,792.14,Transfer,N
P-113797,C-32340,2025-11,1015.98,Transfer,N
P-122815,C-33872,2025-10,861.99,Card,N
P-118376,C-33119,2025-07,402.89,Transfer,N
P-123456,C-33980,2025-08,1121.12,Transfer,N
P-104333,C-30734,2025-07,1200.89,Card,Y
P-101019,C-30172,2025-10,427.39,Card,N
P-116250,C-32755,2025-07,1004.61,Card,Y
P-116529,C-32802,2025-11,798.53,Transfer,N
P-108470,C-31433,2025-10,570.95,Transfer,N
P-114176,C-32405,2025-10,755.17,Card,N
P-115990,C-32711,2025-11,768.05,Card,N
P-101908,C-30323,2025-08,736.6,Transfer,N
P-110237,C-31732,2025-08,1548.61,Card,N
P-119222,C-33265,2025-09,507.62,Transfer,Y
P-104215,C-30714,2025-08,1400.91,Card,Y
P-104158,C-30703,2025-12,599.58,Card,N
P-101046,C-30177,2025-07,1161.54,Transfer,Y
P-103711,C-30628,2025-08,598.17,Transfer,N
P-123593,C-34003,2025-08,879.92,Transfer,N
P-121973,C-33731,2025-09,588.09,Transfer,N
P-121580,C-33664,2025-09,789.37,Card,N
P-107554,C-31279,2025-12,593.16,Transfer,N
P-115798,C-32679,2025-11,492.03,Transfer,N
P-121264,C-33610,2025-12,788.57,Card,N
P-113585,C-32304,2025-12,1150.24,Transfer,N
P-103122,C-30528,2025-10,455.94,Transfer,N
P-101031,C-30174,2025-10,452.58,Card,Y
P-103230,C-30546,2025-10,667.0,Card,N
P-108367,C-31416,2025-09,1300.68,Transfer,N
P-107874,C-31333,2025-09,744.44,Transfer,N
P-106983,C-31183,2025-09,608.83,Transfer,N
P-119721,C-33350,2025-09,861.02,Transfer,Y
P-123495,C-33986,2025-07,897.97,Transfer,N
P-102584,C-30438,2025-12,616.16,Transfer,Y
P-102919,C-30494,2025-11,811.8,Transfer,Y
P-101855,C-30314,2025-09,516.45,Transfer,N
P-104503,C-30763,2025-09,688.47,Transfer,N
P-120279,C-33443,2025-10,581.35,Transfer,N
P-115481,C-32626,2025-10,622.63,Transfer,Y
P-123035,C-33909,2025-08,430.65,Transfer,N
P-116737,C-32838,2025-11,470.65,Transfer,N
P-119361,C-33289,2025-09,547.67,Transfer,N
P-108143,C-31378,2025-11,466.7,Transfer,N
P-124560,C-34167,2025-09,643.1,Transfer,N
P-113411,C-32275,2025-07,716.7,Card,N
P-109706,C-31643,2025-08,659.99,Transfer,Y
P-101544,C-30261,2025-12,1287.11,Transfer,N
P-117577,C-32982,2025-08,673.65,Transfer,N
P-109528,C-31613,2025-09,1368.92,Transfer,N
P-123318,C-33957,2025-07,541.79,Transfer,Y
P-118567,C-33151,2025-08,546.95,Transfer,N
P-109971,C-31687,2025-09,513.4,Transfer,N
P-104355,C-30737,2025-11,1153.51,Card,N
P-117111,C-32902,2025-09,939.26,Card,N
P-113220,C-32243,2025-08,1093.17,Transfer,N
P-107140,C-31209,2025-10,743.52,Transfer,Y
P-107655,C-31296,2025-11,546.49,Card,N
P-114730,C-32499,2025-11,779.73,Card,N
P-121478,C-33646,2025-11,1003.54,Transfer,N
P-105023,C-30851,2025-08,649.44,Card,N
P-118962,C-33220,2025-12,879.5,Transfer,N
P-103396,C-30574,2025-08,630.32,Transfer,N
P-109731,C-31647,2025-09,587.49,Transfer,N
P-102652,C-30450,2025-08,944.85,Transfer,N
P-122638,C-33843,2025-07,1075.93,Transfer,N
P-123344,C-33961,2025-09,530.77,Transfer,N
P-104768,C-30809,2025-07,1108.67,Transfer,Y
P-118061,C-33064,2025-08,899.13,Card,N
P-104268,C-30723,2025-08,434.88,Transfer,N
P-104687,C-30794,2025-09,728.04,Transfer,N
P-118063,C-33064,2025-10,907.99,Transfer,N
P-101553,C-30263,2025-12,1112.18,Transfer,N
P-100353,C-30060,2025-07,677.86,Transfer,N
P-106152,C-31043,2025-08,753.84,Transfer,N
P-100251,C-30042,2025-11,834.68,Transfer,N
P-113144,C-32230,2025-09,946.17,Card,Y
P-115501,C-32629,2025-12,284.88,Transfer,N
P-105604,C-30949,2025-08,436.13,Card,N
P-118336,C-33111,2025-11,1155.84,Transfer,N
P-124197,C-34105,2025-12,565.29,Transfer,N
P-112934,C-32192,2025-11,762.27,Card,N
P-124749,C-34198,2025-12,780.07,Card,N
P-114899,C-32527,2025-12,624.83,Transfer,N
P-108849,C-31497,2025-11,525.03,Transfer,N
P-112175,C-32063,2025-07,494.31,Transfer,N
P-106773,C-31148,2025-09,1140.9,Transfer,Y
P-110958,C-31854,2025-10,541.19,Transfer,N
P-115379,C-32609,2025-08,1066.68,Transfer,Y
P-118111,C-33072,2025-10,633.9,Card,N
P-105012,C-30849,2025-09,628.65,Transfer,N
P-119903,C-33380,2025-12,681.33,Transfer,N
P-123371,C-33965,2025-12,1238.11,Card,N
P-116670,C-32827,2025-10,1183.86,Transfer,Y
P-112303,C-32084,2025-09,1216.64,Card,Y
P-109670,C-31637,2025-08,495.33,Card,N
P-117152,C-32909,2025-08,887.34,Transfer,N
P-122361,C-33796,2025-07,836.53,Transfer,N
P-114231,C-32414,2025-11,718.52,Card,N
P-115436,C-32619,2025-07,589.45,Card,N
P-116592,C-32813,2025-08,729.78,Card,N
P-118585,C-33154,2025-11,951.66,Card,N
P-107767,C-31315,2025-09,1051.66,Transfer,N
P-107103,C-31203,2025-09,708.61,Transfer,N
P-102628,C-30446,2025-08,657.97,Transfer,Y
P-100317,C-30053,2025-11,724.33,Transfer,N
P-112177,C-32063,2025-09,481.45,Transfer,N
P-100291,C-30049,2025-09,639.41,Transfer,N
P-122712,C-33855,2025-09,537.91,Transfer,N
P-107392,C-31252,2025-12,801.83,Transfer,N
P-104994,C-30846,2025-09,905.43,Card,N
P-115517,C-32632,2025-10,1384.64,Card,N
P-113258,C-32249,2025-10,1204.07,Card,N
P-114616,C-32480,2025-07,1151.87,Transfer,N
P-102211,C-30374,2025-10,647.08,Transfer,Y
P-112462,C-32112,2025-09,998.16,Transfer,N
P-110401,C-31759,2025-11,726.59,Card,N
P-120554,C-33489,2025-08,955.21,Transfer,Y
P-105330,C-30903,2025-10,436.56,Transfer,N
P-107987,C-31352,2025-10,1402.12,Card,N
P-115511,C-32631,2025-10,908.29,Transfer,N
P-114185,C-32407,2025-07,583.49,Transfer,N
P-116915,C-32868,2025-12,449.12,Card,N
P-122333,C-33791,2025-09,1526.51,Transfer,N
P-111867,C-32010,2025-12,671.45,Card,N
P-114721,C-32498,2025-08,744.72,Transfer,N
P-113090,C-32221,2025-09,540.29,Transfer,N
P-120586,C-33495,2025-07,1353.99,Transfer,N
P-111413,C-31931,2025-11,751.14,Card,N
P-101978,C-30334,2025-12,642.54,Transfer,N
P-120402,C-33463,2025-12,683.93,Card,N
P-109390,C-31589,2025-10,746.38,Card,N
P-112872,C-32182,2025-11,768.59,Transfer,N
P-114814,C-32513,2025-11,1152.84,Card,N
P-111051,C-31870,2025-08,993.64,Transfer,N
P-118968,C-33221,2025-12,866.18,Transfer,N
P-109802,C-31659,2025-08,467.44,Transfer,Y
P-107791,C-31319,2025-09,910.38,Transfer,N
P-101194,C-30202,2025-10,747.54,Transfer,Y
P-102352,C-30398,2025-07,1111.01,Transfer,N
P-101511,C-30256,2025-09,515.23,Transfer,Y
P-110303,C-31743,2025-08,583.84,Transfer,N
P-120963,C-33559,2025-09,681.66,Transfer,N
P-113600,C-32307,2025-09,468.64,Card,Y
P-118460,C-33133,2025-09,587.03,Transfer,N
P-114662,C-32487,2025-11,1135.17,Transfer,N
P-115382,C-32609,2025-11,1060.04,Transfer,N
P-105746,C-30974,2025-07,1086.6,Card,Y
P-124053,C-34081,2025-12,949.0,Card,N
P-120074,C-33409,2025-08,1253.07,Transfer,N
P-116783,C-32846,2025-09,660.57,Transfer,N
P-107618,C-31290,2025-10,849.52,Card,N
P-110835,C-31833,2025-10,784.83,Card,Y
P-118495,C-33139,2025-08,680.04,Transfer,N
P-123697,C-34021,2025-08,1284.99,Transfer,N
P-124117,C-34092,2025-10,436.22,Transfer,N
P-115305,C-32596,2025-12,366.2,Transfer,N
P-117916,C-33039,2025-10,888.19,Card,N
P-119825,C-33367,2025-09,794.49,Transfer,N
P-104631,C-30784,2025-11,594.96,Transfer,N
P-106097,C-31034,2025-07,512.03,Card,N
P-123681,C-34018,2025-10,613.85,Transfer,N
P-123623,C-34008,2025-12,599.1,Transfer,N
P-114040,C-32382,2025-07,817.26,Transfer,Y
P-117162,C-32910,2025-12,711.33,Card,N
P-105429,C-30920,2025-07,1136.79,Card,N
P-100768,C-30130,2025-10,440.41,Transfer,Y
P-122882,C-33883,2025-11,1093.46,Transfer,N
P-108398,C-31421,2025-10,839.74,Transfer,N
P-105335,C-30904,2025-09,831.27,Transfer,N
P-109602,C-31625,2025-12,405.15,Card,N
P-107867,C-31332,2025-08,883.36,Transfer,N
P-123780,C-34035,2025-07,832.62,Transfer,Y
P-101016,C-30172,2025-08,444.67,Card,N
P-116532,C-32803,2025-08,748.68,Transfer,N
P-121393,C-33632,2025-09,533.74,Transfer,N
P-113448,C-32281,2025-08,1080.6,Transfer,N
P-120728,C-33519,2025-11,637.87,Transfer,N
P-110296,C-31742,2025-07,919.89,Transfer,N
P-104217,C-30714,2025-10,1349.24,Transfer,N
P-110713,C-31812,2025-12,403.14,Transfer,N
P-116077,C-32726,2025-09,1162.09,Transfer,N
P-110475,C-31772,2025-07,489.98,Transfer,Y
P-109493,C-31607,2025-10,1381.09,Transfer,Y
P-124500,C-34156,2025-12,608.28,Card,N
P-118716,C-33178,2025-11,576.58,Transfer,Y
P-118882,C-33207,2025-08,602.44,Transfer,N
P-101962,C-30332,2025-10,596.86,Transfer,N
P-116410,C-32782,2025-08,505.55,Transfer,N
