case_id,district,household_size,age_band,language_preference,tenure,opened_date,status,closure_month,monthly_award,payment_adjustments,contact_attempts,months_since_review,payment_count,total_paid,average_payment,maximum_payment,minimum_payment,payment_std,adjustment_payment_count,needs_figure,average_payment_to_award_ratio,maximum_payment_to_award_ratio,payment_variability,adjustment_rate,award_to_needs_ratio,unusual_payment_count,first_month_payment,last_month_payment,first_to_last_change,first_to_last_change_pct,high_payment_months,months_above_award,largest_monthly_increase,largest_monthly_decrease,risk_score,average_ratio_score,maximum_ratio_score,high_month_score,above_award_score,variability_score,administrative_activity_flag,administrative_context,final_risk_score,investigator_context,rank
C-30245,Northgate,4,60-74,Spanish,Resident with family,2023-10-04,Active,0,915.74,1,6,1,6,5459.96,909.9933333333333,961.02,861.83,37.5635933673373,0,2330,0.9937245651968172,1.0494463494004849,0.0412789764401248,0.0,0.39302145922746784,0,934.49,861.83,-72.65999999999997,-0.07775364102344591,0,3,47.98000000000002,-99.18999999999994,9.65,0.0,0.49,0.0,7.5,1.65,1,6 contact attempts,9.65,Administrative activity may have a legitimate explanation and should not be treated as evidence of improper payment.,2170
C-30481,Northgate,4,30-44,English,Social tenancy,2025-06-04,Active,0,745.95,0,2,9,6,4519.32,753.2199999999999,781.92,719.39,28.417321478281533,0,2330,1.0097459615255713,1.0482203901065754,0.03772778401832338,0.0,0.3201502145922747,0,781.92,719.39,-62.52999999999997,-0.07996981788418249,0,3,47.629999999999995,-57.08000000000004,9.65,0.16,0.48,0.0,7.5,1.51,0,,9.65,No strong administrative-activity warning detected.,2171
C-32717,Weybridge,4,60-74,English,No fixed abode,2024-09-10,Active,0,819.17,0,4,3,6,4973.2,828.8666666666667,863.83,785.81,29.069967778906605,0,2330,1.0118371847927374,1.054518598093192,0.03507194697044953,0.0,0.35157510729613733,0,785.81,818.64,32.83000000000004,0.04177854697700467,0,3,78.0200000000001,-43.039999999999964,9.65,0.2,0.55,0.0,7.5,1.4,0,,9.65,No strong administrative-activity warning detected.,2172
C-32476,Ash Hill,2,45-59,English,Resident with family,2022-10-21,Active,0,830.34,1,1,16,6,5007.51,834.585,874.85,790.49,31.801814256422542,2,1670,1.0051123636100874,1.0536045475347449,0.03810494348259619,0.3333333333333333,0.4972095808383234,0,827.1,790.49,-36.610000000000014,-0.044263087897473116,0,3,61.99000000000001,-75.05999999999995,9.65,0.09,0.54,0.0,7.5,1.52,0,,9.65,No strong administrative-activity warning detected.,2173
C-33537,Northgate,1,18-29,Other,Resident with family,2024-01-04,Active,0,711.86,1,4,0,6,4304.01,717.335,750.75,687.96,26.42116783944267,3,1240,1.0076911190402607,1.054631528671368,0.03683239747041852,0.5,0.5740806451612903,0,724.85,687.96,-36.889999999999986,-0.050893288266537884,0,3,55.08000000000004,-62.789999999999964,9.65,0.13,0.55,0.0,7.5,1.47,0,,9.65,No strong administrative-activity warning detected.,2174
C-30755,Calder Central,3,60-74,Spanish,Resident with family,2021-01-09,Active,0,944.88,1,8,3,6,5650.22,941.7033333333334,992.24,901.32,38.63017507942028,0,2000,0.9966380210538199,1.0501227669122004,0.04102159747346505,0.0,0.47243999999999997,0,904.76,981.29,76.52999999999997,0.08458596754940534,0,3,90.91999999999996,-22.92999999999995,9.64,0.0,0.5,0.0,7.5,1.64,1,8 contact attempts,9.64,Administrative activity may have a legitimate explanation and should not be treated as evidence of improper payment.,2175
C-30841,Northgate,1,30-44,English,Resident with family,2022-09-14,Active,0,563.67,0,2,5,6,3375.65,562.6083333333333,589.35,533.7,23.67523551449205,0,1240,0.99811651025127,1.0455585715046039,0.042081203053323746,0.0,0.45457258064516126,0,554.6,583.27,28.66999999999996,0.051694915254237216,0,3,55.64999999999998,-16.019999999999982,9.64,0.0,0.46,0.0,7.5,1.68,0,,9.64,No strong administrative-activity warning detected.,2176
C-33450,Weybridge,1,75+,English,Private tenancy,2023-04-01,Active,0,618.8,1,1,10,6,3688.56,614.76,649.11,586.65,25.432917253040408,3,1240,0.9934712346477053,1.0489819004524887,0.04137048157498928,0.5,0.49903225806451607,0,607.55,630.72,23.170000000000073,0.03813677886593708,0,3,62.39999999999998,-41.17000000000007,9.64,0.0,0.49,0.0,7.5,1.65,0,,9.64,No strong administrative-activity warning detected.,2177
C-33335,Northgate,3,18-29,English,No fixed abode,2021-07-14,Active,0,882.61,2,2,21,6,5311.82,885.3033333333333,932.41,852.4,33.747372440927364,1,2000,1.0030515554246306,1.0564235619356228,0.03811955876621651,0.16666666666666666,0.441305,0,891.14,863.49,-27.649999999999977,-0.031027672419597346,0,3,80.00999999999999,-68.91999999999996,9.64,0.05,0.56,0.0,7.5,1.52,0,,9.64,No strong administrative-activity warning detected.,2178
C-34195,Calder Central,2,75+,Other,No fixed abode,2024-03-02,Active,0,599.76,1,7,14,6,3597.83,599.6383333333333,632.12,565.55,24.056539582131638,1,1670,0.9997971410786537,1.0539549152994532,0.040118415126003684,0.16666666666666666,0.3591377245508982,0,608.51,632.12,23.610000000000014,0.038799691048626996,0,3,50.930000000000064,-25.460000000000036,9.64,0.0,0.54,0.0,7.5,1.6,1,7 contact attempts,9.64,Administrative activity may have a legitimate explanation and should not be treated as evidence of improper payment.,2179
C-30651,Ash Hill,2,30-44,English,No fixed abode,2023-10-24,Suspended,0,768.1,1,2,14,6,4606.75,767.7916666666666,813.79,723.09,29.578083383929144,3,1670,0.9995985765742307,1.059484442129931,0.03852357959593528,0.5,0.45994011976047905,0,770.68,755.82,-14.8599999999999,-0.019281673327450954,0,3,54.85000000000002,-48.360000000000014,9.64,0.0,0.59,0.0,7.5,1.54,0,,9.64,No strong administrative-activity warning detected.,2180
C-32071,Weybridge,4,60-74,English,Private tenancy,2025-01-24,Active,0,1053.18,0,2,10,6,6374.26,1062.3766666666668,1106.26,1009.14,39.667135851566876,0,2330,1.0087322838134665,1.0503997417345563,0.03733810906825282,0.0,0.4520085836909872,0,1047.01,1105.85,58.83999999999992,0.05619812609239636,0,3,96.70999999999992,-73.32999999999993,9.64,0.15,0.5,0.0,7.5,1.49,0,,9.64,No strong administrative-activity warning detected.,2181
C-31702,Calder Central,1,60-74,English,Social tenancy,2022-12-11,Active,0,655.22,0,3,20,6,3762.28,627.0466666666667,693.61,548.71,63.53736118746723,0,1240,0.9570017195242311,1.0585910076005005,0.10132796259842525,0.0,0.5284032258064516,0,653.11,550.88,-102.23000000000002,-0.15652799681523788,0,2,29.600000000000023,-84.54999999999995,9.64,0.0,0.59,0.0,5.0,4.05,0,,9.64,No strong administrative-activity warning detected.,2182
C-33171,Ash Hill,4,18-29,English,Resident with family,2022-01-14,Active,0,840.04,0,3,14,6,5029.41,838.235,888.72,798.43,32.6197423349726,0,2330,0.9978512927955813,1.0579496214465978,0.03891479398375467,0.0,0.3605321888412017,0,854.25,807.97,-46.27999999999997,-0.05417617793386008,0,3,50.73000000000002,-80.75,9.64,0.0,0.58,0.0,7.5,1.56,0,,9.64,No strong administrative-activity warning detected.,2183
C-34055,Ash Hill,2,60-74,English,Private tenancy,2023-09-23,Active,0,525.28,1,1,23,6,3165.9100000000003,527.6516666666668,555.46,495.42,19.706607436762578,0,1670,1.0045150522895727,1.0574550715808713,0.0373477592921389,0.0,0.3145389221556886,0,530.19,524.49,-5.7000000000000455,-0.010750862898206388,0,3,60.04000000000002,-27.670000000000016,9.64,0.08,0.57,0.0,7.5,1.49,0,,9.64,No strong administrative-activity warning detected.,2184
C-33629,Weybridge,1,30-44,English,No fixed abode,2022-03-19,Active,0,757.61,0,2,8,6,4606.55,767.7583333333333,798.65,733.86,26.453433362546093,0,1240,1.0133951945372068,1.0541703515001122,0.034455416781599364,0.0,0.6109758064516129,0,749.8,750.41,0.6100000000000136,0.0008135502800747049,0,3,32.75,-57.41999999999996,9.64,0.22,0.54,0.0,7.5,1.38,0,,9.64,No strong administrative-activity warning detected.,2185
C-30574,Northgate,3,30-44,Spanish,Owner-occupier,2021-08-10,Active,0,602.92,1,5,6,6,3603.54,600.59,630.32,568.95,25.25579775021963,0,2000,0.9961354740264049,1.0454454985736086,0.042051645465658156,0.0,0.30146,0,568.95,588.68,19.729999999999905,0.03467791545830021,0,3,61.370000000000005,-38.01999999999998,9.64,0.0,0.45,0.0,7.5,1.68,0,,9.64,No strong administrative-activity warning detected.,2186
C-32046,Weybridge,2,18-29,Spanish,Owner-occupier,2021-06-08,Active,0,820.46,3,5,2,6,4959.48,826.5799999999999,867.37,790.88,29.864360699670097,3,1670,1.0074592301879433,1.0571752431562782,0.0361300306076485,0.5,0.4912934131736527,0,857.36,867.37,10.009999999999991,0.01167537557152187,0,3,56.40999999999997,-48.80000000000007,9.64,0.12,0.57,0.0,7.5,1.45,0,,9.64,No strong administrative-activity warning detected.,2187
C-31020,Northgate,1,45-59,English,Social tenancy,2023-12-21,Closed,2025-10,456.17,3,4,17,6,2632.84,438.8066666666667,478.27,348.87,45.54494512749648,2,1240,0.9619367048834133,1.0484468509546878,0.10379273741092467,0.3333333333333333,0.3678790322580645,0,448.36,478.27,29.909999999999968,0.06670978677848151,0,2,98.23000000000002,-102.15999999999997,9.64,0.0,0.48,0.0,5.0,4.15,0,,9.64,No strong administrative-activity warning detected.,2188
C-30555,Calder Central,1,30-44,English,Social tenancy,2024-07-05,Active,0,652.07,1,1,7,6,3661.91,610.3183333333333,659.84,474.25,69.01538420284761,2,1240,0.9359705757561815,1.0119158985998435,0.11308096190706099,0.3333333333333333,0.5258629032258065,0,474.25,613.45,139.20000000000005,0.2935160780179231,0,2,181.27999999999997,-24.720000000000027,9.64,0.0,0.12,0.0,5.0,4.52,0,,9.64,No strong administrative-activity warning detected.,2189
C-32140,Northgate,2,45-59,Spanish,Social tenancy,2022-11-12,Closed,2025-10,828.91,1,4,9,4,3406.2,851.55,873.57,821.39,24.430292671190017,1,1670,1.0273129772834204,1.0538779843408814,0.028689205180189088,0.25,0.49635329341317364,1,873.57,0.0,0.0,0.0,0,3,-4.480000000000018,-26.940000000000055,9.64,0.46,0.54,0.0,7.5,1.15,0,,9.64,No strong administrative-activity warning detected.,2190
C-33684,Calder Central,3,18-29,English,Private tenancy,2023-03-09,Active,0,1040.75,2,2,7,6,5822.7699999999995,970.4616666666666,1056.22,824.17,108.66129493369138,1,2000,0.932463768115942,1.0148642805668988,0.1119686626128369,0.16666666666666666,0.520375,0,1021.49,824.17,-197.32000000000005,-0.19316880243565776,0,2,218.21000000000004,-232.05000000000007,9.63,0.0,0.15,0.0,5.0,4.48,0,,9.63,No strong administrative-activity warning detected.,2191
C-31839,Weybridge,1,30-44,Spanish,No fixed abode,2022-01-09,Active,0,435.25,1,4,10,6,2617.91,436.3183333333333,455.83,415.23,17.641710140081827,1,1240,1.002454528049014,1.047283170591614,0.04043311681474572,0.16666666666666666,0.35100806451612904,0,418.47,448.26,29.789999999999964,0.07118789877410558,0,3,26.75999999999999,-4.779999999999973,9.63,0.04,0.47,0.0,7.5,1.62,0,,9.63,No strong administrative-activity warning detected.,2192
C-33924,Calder Central,2,30-44,English,Private tenancy,2022-03-17,Active,0,610.48,0,2,19,6,3704.5699999999997,617.4283333333333,640.41,587.22,22.42859729601178,0,1670,1.0113817542480232,1.0490269951513562,0.03632583100766639,0.0,0.3655568862275449,0,640.41,599.03,-41.379999999999995,-0.06461485610780593,0,3,42.70999999999992,-52.48000000000002,9.63,0.19,0.49,0.0,7.5,1.45,0,,9.63,No strong administrative-activity warning detected.,2193
C-30524,Calder Central,6,30-44,English,No fixed abode,2021-04-10,Active,0,1143.1,0,4,1,6,6830.62,1138.4366666666667,1200.97,1077.52,46.153917132424056,0,2990,0.995920450237658,1.0506254920829325,0.04054148859028087,0.0,0.3823076923076923,0,1105.75,1177.96,72.21000000000004,0.06530409224508256,0,3,100.44000000000005,-80.24000000000001,9.63,0.0,0.51,0.0,7.5,1.62,0,,9.63,No strong administrative-activity warning detected.,2194
C-30863,Ash Hill,1,18-29,English,Social tenancy,2023-10-21,Suspended,0,686.32,0,2,0,6,4091.43,681.905,719.27,651.53,28.091655522592475,0,1240,0.9935671406923883,1.0480096747872711,0.041195849161675714,0.0,0.553483870967742,0,719.27,707.97,-11.299999999999955,-0.015710373017086707,0,3,42.32000000000005,-62.23000000000002,9.63,0.0,0.48,0.0,7.5,1.65,0,,9.63,No strong administrative-activity warning detected.,2195
C-33138,Ash Hill,2,75+,English,No fixed abode,2024-11-13,Active,0,743.69,1,3,5,6,4288.79,714.7983333333333,783.52,580.96,73.11385899175797,0,1670,0.9611509275818328,1.0535572617622933,0.10228599533913943,0.0,0.4453233532934132,0,580.96,775.36,194.39999999999998,0.3346185623795097,0,2,202.55999999999995,-52.75,9.63,0.0,0.54,0.0,5.0,4.09,0,,9.63,No strong administrative-activity warning detected.,2196
C-30607,Calder Central,1,30-44,English,Social tenancy,2025-03-08,Active,0,564.88,0,3,0,6,3223.96,537.3266666666667,597.21,455.79,54.51209725067148,0,1240,0.9512226785629987,1.0572333947033,0.10145057119319993,0.0,0.4555483870967742,0,597.21,556.9,-40.31000000000006,-0.06749719529143862,0,2,101.10999999999996,-135.06,9.63,0.0,0.57,0.0,5.0,4.06,0,,9.63,No strong administrative-activity warning detected.,2197
C-30589,Calder Central,1,60-74,English,No fixed abode,2022-06-02,Active,0,587.87,1,3,12,6,3566.2400000000002,594.3733333333333,617.33,565.0,21.467099167485703,2,1240,1.0110625365018342,1.050113120247674,0.03611719766614536,0.3333333333333333,0.47408870967741934,0,586.69,615.48,28.789999999999964,0.04907191191259432,0,3,40.34000000000003,-39.75,9.63,0.18,0.5,0.0,7.5,1.44,0,,9.63,No strong administrative-activity warning detected.,2198
C-33357,Ash Hill,5,45-59,English,Owner-occupier,2024-06-07,Active,0,1615.32,1,2,19,6,9251.32,1541.8866666666665,1688.59,1241.65,161.0215747863206,2,2660,0.9545394514193266,1.045359433424956,0.10443152422766953,0.3333333333333333,0.6072631578947368,0,1665.66,1529.99,-135.67000000000007,-0.08145119652269975,0,2,446.9399999999998,-349.76,9.63,0.0,0.45,0.0,5.0,4.18,0,,9.63,No strong administrative-activity warning detected.,2199
C-30114,Ash Hill,4,75+,English,Social tenancy,2021-09-01,Active,0,896.37,0,0,16,6,4940.99,823.4983333333333,909.88,699.82,92.19717618596928,0,2330,0.9187035859447922,1.015071901112264,0.11195793901947093,0.0,0.38470815450643775,0,846.78,699.82,-146.95999999999992,-0.17355157183684064,0,2,57.97000000000003,-143.79999999999995,9.63,0.0,0.15,0.0,5.0,4.48,0,,9.63,No strong administrative-activity warning detected.,2200
C-30500,Calder Central,1,60-74,English,Owner-occupier,2025-05-21,Active,0,612.96,0,2,23,6,3694.91,615.8183333333333,640.32,582.48,24.651026280190983,0,1240,1.0046631645349342,1.0446358653093188,0.04002970510273482,0.0,0.4943225806451613,0,629.79,640.32,10.530000000000086,0.016719859000619394,0,3,49.0,-47.309999999999945,9.63,0.08,0.45,0.0,7.5,1.6,0,,9.63,No strong administrative-activity warning detected.,2201
C-30199,Weybridge,5,30-44,English,Resident with family,2022-09-01,Active,0,1534.23,2,1,2,6,8556.42,1426.07,1547.27,1143.52,161.95399297331326,2,2660,0.9295020955137104,1.008499377537918,0.11356665028597002,0.3333333333333333,0.5767781954887218,0,1321.97,1536.46,214.49,0.16225027799420563,0,2,332.0,-403.75,9.63,0.0,0.08,0.0,5.0,4.54,0,,9.63,No strong administrative-activity warning detected.,2202
C-30529,Weybridge,4,45-59,English,Private tenancy,2025-03-25,Active,0,714.91,2,0,12,6,4300.59,716.765,750.0,680.47,28.42945075093783,1,2330,1.0025947322040536,1.049083101369403,0.03966355883858423,0.16666666666666666,0.3068283261802575,0,740.89,750.0,9.110000000000014,0.012296022351496192,0,3,42.710000000000036,-51.48000000000002,9.62,0.04,0.49,0.0,7.5,1.59,0,,9.62,No strong administrative-activity warning detected.,2203
C-31479,Northgate,4,30-44,English,No fixed abode,2023-02-21,Active,0,1057.05,1,2,0,6,6395.79,1065.965,1119.78,1015.78,36.8627984558959,4,2330,1.0084338489191618,1.0593444018731375,0.034581621775476586,0.6666666666666666,0.45366952789699566,0,1076.34,1015.78,-60.559999999999945,-0.05626474905698938,0,3,43.440000000000055,-71.51999999999998,9.62,0.14,0.59,0.0,7.5,1.38,0,,9.62,No strong administrative-activity warning detected.,2204
C-31442,Northgate,2,30-44,Other,Private tenancy,2025-05-31,Active,0,722.73,1,3,10,6,4329.02,721.5033333333334,762.35,690.24,28.360423598152863,3,1670,0.9983027317716622,1.054819918918545,0.039307404814234434,0.5,0.4327724550898204,0,696.54,728.46,31.920000000000073,0.0458265139116204,0,3,65.81000000000006,-54.92000000000007,9.62,0.0,0.55,0.0,7.5,1.57,0,,9.62,No strong administrative-activity warning detected.,2205
C-33538,Northgate,4,45-59,English,Resident with family,2022-11-07,Active,0,1152.13,1,0,15,6,6864.74,1144.1233333333332,1213.51,1083.55,45.37767498083907,1,2330,0.9930505527443371,1.0532752380373742,0.03966152394483031,0.16666666666666666,0.49447639484978545,0,1156.15,1118.21,-37.940000000000055,-0.03281581109717602,0,3,89.01999999999998,-85.27999999999997,9.62,0.0,0.53,0.0,7.5,1.59,0,,9.62,No strong administrative-activity warning detected.,2206
C-32579,Ash Hill,2,60-74,English,Resident with family,2022-05-23,Active,0,921.6,2,1,20,6,5486.58,914.43,973.34,870.66,35.47885567489461,1,1670,0.9922200520833333,1.0561414930555555,0.03879887544688452,0.16666666666666666,0.5518562874251497,0,973.34,870.66,-102.68000000000006,-0.10549242813405393,0,3,31.029999999999973,-54.639999999999986,9.61,0.0,0.56,0.0,7.5,1.55,0,,9.61,No strong administrative-activity warning detected.,2207
C-32498,Northgate,3,75+,Other,Resident with family,2023-07-01,Active,0,768.0,0,6,13,6,4614.38,769.0633333333334,809.92,736.3,29.701682556156108,0,2000,1.0013845486111113,1.0545833333333332,0.03862059373890677,0.0,0.384,0,736.3,791.06,54.75999999999999,0.0743718592964824,0,3,33.91999999999996,-18.860000000000014,9.61,0.02,0.55,0.0,7.5,1.54,1,6 contact attempts,9.61,Administrative activity may have a legitimate explanation and should not be treated as evidence of improper payment.,2208
C-34124,Calder Central,1,30-44,English,Resident with family,2024-02-13,Active,0,498.2,1,2,6,6,2992.0299999999997,498.6716666666666,519.22,470.25,20.846823658933438,3,1240,1.0009467416031044,1.042191890806905,0.0418047084934311,0.5,0.4017741935483871,0,481.86,513.59,31.730000000000018,0.0658490017847508,0,3,35.65999999999997,-48.97000000000003,9.61,0.02,0.42,0.0,7.5,1.67,0,,9.61,No strong administrative-activity warning detected.,2209
C-33416,Calder Central,3,18-29,English,Private tenancy,2024-11-04,Active,0,1233.65,0,4,12,6,7382.14,1230.3566666666668,1297.68,1165.79,49.05521283886826,0,2000,0.9973304151636743,1.0519028897985652,0.039870725431000974,0.0,0.6168250000000001,0,1297.68,1165.79,-131.8900000000001,-0.1016352259416806,0,3,79.55999999999995,-97.46000000000004,9.61,0.0,0.52,0.0,7.5,1.59,0,,9.61,No strong administrative-activity warning detected.,2210
C-30015,Weybridge,1,45-59,English,No fixed abode,2023-11-28,Active,0,550.26,0,1,18,6,3314.88,552.48,581.71,523.0,20.336974209552412,0,1240,1.0040344564387744,1.057154799549304,0.03681033559504853,0.0,0.44375806451612904,0,541.78,554.58,12.800000000000068,0.023625825981025635,0,3,31.58000000000004,-34.460000000000036,9.61,0.07,0.57,0.0,7.5,1.47,0,,9.61,No strong administrative-activity warning detected.,2211
C-31409,Calder Central,1,45-59,English,Owner-occupier,2023-01-27,Active,0,544.85,3,2,13,6,3276.8,546.1333333333333,569.9,517.17,21.963524914427236,3,1240,1.0023553883331804,1.0459759566853262,0.040216415248585026,0.5,0.4393951612903226,0,517.17,566.87,49.700000000000045,0.0960999284567938,0,3,52.73000000000002,-27.350000000000023,9.61,0.04,0.46,0.0,7.5,1.61,0,,9.61,No strong administrative-activity warning detected.,2212
C-31083,Calder Central,2,45-59,English,Social tenancy,2024-05-14,Active,0,658.1,0,3,10,6,3944.38,657.3966666666666,688.78,625.86,27.050196795340785,0,1670,0.9989312667780985,1.0466190548548853,0.04114745049210388,0.0,0.39407185628742514,0,647.52,675.15,27.629999999999995,0.042670496664195694,0,3,49.73000000000002,-62.91999999999996,9.61,0.0,0.47,0.0,7.5,1.65,0,,9.61,No strong administrative-activity warning detected.,2213
